age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,capital_gain,capital_loss,hours_per_week,native_country,sex_ Male,income_ >50K,net_capital,is_married,capital_gain_log
0.3698630136986301,4,0.0788287309327501,12,0.8666666666666667,0,4,4,4,0.0,0.0,0.3979591836734693,39,0,0,0.0,0,0.0
0.3287671232876712,7,0.060660681055677,8,0.6666666666666666,2,3,0,4,0.0,0.0,0.3979591836734693,39,1,0,0.0,0,0.0
0.1643835616438356,4,0.1760238247239239,8,0.6666666666666666,4,10,1,4,0.0,0.0,0.4285714285714285,39,1,0,0.0,0,0.0
0.1095890410958904,4,0.0135762893739558,15,0.6,2,4,5,3,0.0,0.0,0.3979591836734693,39,0,0,0.0,0,0.0
0.0136986301369863,4,0.1457946781488977,11,0.5333333333333333,4,8,3,4,0.0,0.0,0.2959183673469387,0,0,0,0.0,0,0.0
0.452054794520548,1,0.1625215631409516,9,0.8,0,4,1,4,0.0,0.0,0.5510204081632653,39,1,1,0.0,0,0.0
0.4109589041095891,5,0.0662494396979122,11,0.5333333333333333,0,4,1,4,0.0,0.0,0.6020408163265306,39,1,0,0.0,0,0.0
0.3561643835616439,4,0.1532905013515165,15,0.6,2,13,0,4,0.0,0.0,0.3979591836734693,39,1,1,0.0,0,0.0
0.3972602739726028,4,0.1388061830184322,4,0.1333333333333333,2,7,0,4,0.0,0.0,0.3979591836734693,26,1,0,0.0,0,0.0
0.2465753424657534,4,0.0299282813327718,8,0.6666666666666666,2,8,0,4,0.0,0.0,0.3979591836734693,33,1,0,0.0,0,0.0
0.3287671232876712,4,0.0917448825742655,11,0.5333333333333333,2,1,0,4,0.0,0.0,0.4795918367346938,39,1,0,0.0,0,0.0
0.1780821917808219,4,0.1194367096344793,11,0.5333333333333333,2,7,0,4,0.050130501305013,0.0,0.3979591836734693,39,1,0,0.050130501305013,0,0.0489144434036033
0.1780821917808219,4,0.0320635416525176,9,0.8,2,12,0,4,0.024070240702407,0.0,0.3979591836734693,39,1,0,0.024070240702407,0,0.0237851187007696
0.4246575342465754,4,0.0932852039499599,11,0.5333333333333333,2,14,0,4,0.0,0.0,0.3979591836734693,39,1,0,0.0,0,0.0
0.3424657534246575,4,0.0708676872088127,10,1.0,2,10,0,4,0.0,0.0,0.4489795918367346,39,1,1,0.0,0,0.0
0.1643835616438356,4,0.063373901468331,15,0.6,0,13,1,4,0.0,0.0,0.5816326530612245,39,1,0,0.0,0,0.0
0.2602739726027397,4,0.0972901753575746,11,0.5333333333333333,2,3,0,4,0.0,0.0,0.3979591836734693,39,1,0,0.0,0,0.0
0.1506849315068493,4,0.1160606348732019,15,0.6,0,1,1,4,0.0,0.0,0.3979591836734693,39,0,0,0.0,0,0.0
0.4931506849315069,4,0.1070081905977914,11,0.5333333333333333,2,1,5,4,0.0,0.0,0.3979591836734693,39,0,1,0.0,0,0.0
0.4383561643835617,5,0.1218375191861018,15,0.6,2,4,0,4,0.0,0.0,0.4999999999999999,39,1,1,0.0,0,0.0
0.1095890410958904,0,0.1279499055975876,15,0.6,4,0,3,4,0.0,0.0,0.3979591836734693,39,1,0,0.0,0,0.0
0.0273972602739726,4,0.0605968405753793,15,0.6,4,10,3,4,0.0,0.0,0.3163265306122448,39,1,0,0.0,0,0.0
0.1917808219178082,4,0.2021766887165347,9,0.8,5,12,3,2,0.0,0.0,0.3979591836734693,39,0,0,0.0,0,0.0
0.1643835616438356,6,0.1018819358606919,9,0.8,2,12,0,4,0.0,0.0,0.7040816326530612,39,1,1,0.0,0,0.0
0.0821917808219178,4,0.1354185626383776,15,0.6,4,7,1,4,0.0,0.0,0.3979591836734693,39,1,0,0.0,0,0.0
0.8493150684931507,4,0.0763769848276986,15,0.6,2,10,2,4,0.0,0.0,0.1938775510204081,39,1,0,0.0,0,0.0
0.136986301369863,4,0.136941905162929,11,0.5333333333333333,4,8,3,4,0.0,0.0,0.3979591836734693,26,1,0,0.0,0,0.0
0.3150684931506849,4,0.0135348609771668,7,0.7333333333333334,2,1,0,4,0.0,0.0,0.3979591836734693,39,1,0,0.0,0,0.0
0.0136986301369863,4,0.2019457763409896,1,0.4,4,8,3,4,0.0,0.0,0.2142857142857142,39,0,0,0.0,0,0.0
0.1917808219178082,2,0.0771804240637861,5,0.2,2,5,0,4,0.0,0.0,0.3979591836734693,39,1,0,0.0,0,0.0
0.0136986301369863,4,0.2951291071840915,11,0.5333333333333333,4,12,1,4,0.0,0.0,0.2959183673469387,39,1,0,0.0,0,0.0
0.4794520547945206,4,0.1794528735007674,9,0.8,2,8,0,4,0.0,0.0,0.3979591836734693,5,1,0,0.0,0,0.0
0.3972602739726028,4,0.0267131660803303,11,0.5333333333333333,2,8,5,4,0.0,0.0,0.3979591836734693,39,0,0,0.0,0,0.0
0.5753424657534247,4,0.1002784531587454,11,0.5333333333333333,2,12,0,4,0.0,0.0,0.4795918367346938,39,1,0,0.0,0,0.0
0.4931506849315069,4,0.2268157183412341,11,0.5333333333333333,0,12,3,4,0.0,0.0,0.346938775510204,39,0,0,0.0,0,0.0
0.4383561643835617,2,0.1738287988481547,11,0.5333333333333333,2,11,0,4,0.0,0.0,0.3979591836734693,39,1,1,0.0,0,0.0
0.2191780821917808,4,0.1288803466402249,12,0.8666666666666667,2,10,0,4,0.0,0.0,0.4999999999999999,39,1,0,0.0,0,0.0
0.1780821917808219,4,0.0285577484685076,6,0.2666666666666666,4,12,1,4,0.0,0.0,0.3979591836734693,39,1,0,0.0,0,0.0
0.5479452054794521,4,0.1614294834354328,8,0.6666666666666666,2,10,0,4,0.0,0.0,0.3979591836734693,39,1,0,0.0,0,0.0
0.273972602739726,4,0.1863904320778039,15,0.6,0,3,4,4,0.0,0.0,0.3979591836734693,39,0,0,0.0,0,0.0
0.1506849315068493,4,0.1360196139688404,15,0.6,0,7,4,2,0.0,0.0,0.2448979591836734,39,0,0,0.0,0,0.0
0.2328767123287671,2,0.1453464364787221,9,0.8,2,11,0,4,0.0,0.0,0.3979591836734693,39,1,1,0.0,0,0.0
0.1643835616438356,2,0.0701566129229431,15,0.6,4,6,1,4,0.0,0.0,0.4999999999999999,39,1,0,0.0,0,0.0
0.273972602739726,4,0.1293095719971204,15,0.6,2,12,0,4,0.0,0.0,0.4795918367346938,39,1,1,0.0,0,0.0
0.4246575342465754,4,0.1078564540008965,7,0.7333333333333334,0,4,4,4,0.0,0.0,0.3979591836734693,9,0,0,0.0,0,0.0
0.2054794520547945,1,0.1610437239374635,11,0.5333333333333333,4,8,3,2,0.0,0.0,0.3979591836734693,39,1,0,0.0,0,0.0
0.8082191780821919,4,0.0760014126404151,12,0.8666666666666667,2,4,0,4,0.0,0.0,0.3979591836734693,39,1,1,0.0,0,0.0
0.4109589041095891,6,0.0929293272300023,12,0.8666666666666667,4,10,1,4,0.0,0.0,0.4999999999999999,39,0,0,0.0,0,0.0
0.0410958904109589,4,0.1195412993575202,15,0.6,4,13,3,4,0.0,0.0,0.3979591836734693,39,0,0,0.0,0,0.0
0.1643835616438356,4,0.0619028538053001,11,0.5333333333333333,4,3,1,4,0.0,0.0,0.3979591836734693,39,1,0,0.0,0,0.0
0.1780821917808219,4,0.1240243952133223,1,0.4,4,6,3,4,0.0,0.0,0.3979591836734693,39,1,0,0.0,0,0.0
0.1917808219178082,2,0.1201966830116407,11,0.5333333333333333,4,1,1,4,0.0,0.0,0.3979591836734693,39,0,0,0.0,0,0.0
0.3424657534246575,4,0.0763416688173211,11,0.5333333333333333,2,6,0,4,0.0,0.0,0.3979591836734693,39,1,0,0.0,0,0.0
0.0958904109589041,4,0.2853065022208337,9,0.8,4,12,2,4,0.0,0.0,0.3979591836734693,39,1,0,0.0,0,0.0
0.2876712328767123,4,0.0360216514309775,14,0.9333333333333332,2,10,0,4,0.0,0.0,0.3979591836734693,39,1,1,0.0,0,0.0
0.2602739726027397,4,0.0615170943073307,11,0.5333333333333333,4,7,3,4,0.0,0.0,0.3979591836734693,39,0,0,0.0,0,0.0
0.4931506849315069,4,0.0566156395593648,6,0.2666666666666666,2,6,0,4,0.0,0.0,0.4999999999999999,39,1,0,0.0,0,0.0
0.5342465753424658,5,0.1975013922657937,15,0.6,2,12,0,4,0.0,0.0,0.4999999999999999,39,1,0,0.0,0,0.0
0.4383561643835617,2,0.1257019057062523,8,0.6666666666666666,2,3,0,2,0.0,0.0,0.3979591836734693,39,1,1,0.0,0,0.0
0.5205479452054795,4,0.1597825348745602,15,0.6,2,12,0,4,0.0,0.0,0.5612244897959183,39,1,0,0.0,0,0.0
0.0684931506849315,4,0.0613595305687236,11,0.5333333333333333,4,3,1,4,0.0,0.0,0.4081632653061224,39,1,0,0.0,0,0.0
0.0547945205479452,4,0.1274296735985656,15,0.6,4,8,3,4,0.0,0.0,0.3979591836734693,39,0,0,0.0,0,0.0
0.3150684931506849,4,0.0723760883443582,9,0.8,2,4,0,4,0.0,0.0,0.6020408163265306,39,1,0,0.0,0,0.0
0.1780821917808219,4,0.0440485730973499,9,0.8,4,4,3,2,0.0,0.0,0.3979591836734693,11,1,0,0.0,0,0.0
0.1643835616438356,7,0.1736624061069532,9,0.8,2,10,0,4,0.0,0.0,0.4999999999999999,39,1,1,0.0,0,0.0
0.0273972602739726,4,0.1964935276619443,15,0.6,4,8,3,2,0.0,0.0,0.346938775510204,39,1,0,0.0,0,0.0
0.4109589041095891,4,0.1871361432200051,9,0.8,2,4,5,4,0.0,0.0,0.3979591836734693,39,0,1,0.0,0,0.0
0.1917808219178082,4,0.0697165211013162,7,0.7333333333333334,2,1,0,4,0.0,0.0,0.3979591836734693,39,1,1,0.0,0,0.0
0.2465753424657534,0,0.0794746064302305,11,0.5333333333333333,2,0,0,4,0.0,0.0,0.3979591836734693,39,1,0,0.0,0,0.0
0.3013698630136986,4,0.2400497140761467,15,0.6,0,3,1,4,0.0,0.0,0.3979591836734693,39,1,0,0.0,0,0.0
0.1506849315068493,4,0.0389399763654392,7,0.7333333333333334,4,12,1,4,0.0,0.0,0.6020408163265306,39,0,0,0.0,0,0.0
0.2876712328767123,6,0.0738240447698347,11,0.5333333333333333,2,3,0,4,0.043860438604386,0.0,0.346938775510204,39,1,0,0.043860438604386,0,0.042925801026832
0.273972602739726,4,0.1642989092786025,9,0.8,2,12,0,4,0.0,0.0,0.4999999999999999,39,1,0,0.0,0,0.0
0.3972602739726028,4,0.0909455182624523,7,0.7333333333333334,0,13,1,2,0.0,0.0,0.3571428571428571,39,0,0,0.0,0,0.0
0.2876712328767123,1,0.0771844989880604,12,0.8666666666666667,2,10,0,4,0.0,0.0,0.3979591836734693,20,1,1,0.0,0,0.0
0.3561643835616439,6,0.0303140408307412,11,0.5333333333333333,2,3,0,4,0.0,0.0,0.6020408163265306,39,1,0,0.0,0,0.0
0.136986301369863,4,0.1024449545645943,8,0.6666666666666666,2,1,5,4,0.0,0.0,0.346938775510204,39,0,0,0.0,0,0.0
0.0410958904109589,4,0.0149583678569973,15,0.6,4,12,3,4,0.0,0.0,0.1938775510204081,39,1,0,0.0,0,0.0
0.4383561643835617,4,0.0473288871381806,15,0.6,2,3,0,1,0.0,0.0,0.3979591836734693,39,1,1,0.0,0,0.0
0.6027397260273973,5,0.0368977601499572,11,0.5333333333333333,2,3,0,4,0.0,0.0,0.3979591836734693,39,1,0,0.0,0,0.0
0.136986301369863,4,0.1497514296192662,15,0.6,4,12,3,4,0.0,0.0,0.3979591836734693,39,0,0,0.0,0,0.0
0.0273972602739726,4,0.2068587767077328,15,0.6,4,8,3,4,0.0,0.0,0.2959183673469387,26,1,0,0.0,0,0.0
0.726027397260274,4,0.063223129270181,15,0.6,4,13,2,4,0.0,0.0,0.3979591836734693,39,1,0,0.0,0,0.0
0.1917808219178082,4,0.1178529223998587,11,0.5333333333333333,4,14,4,2,0.0,0.0,0.2959183673469387,39,0,0,0.0,0,0.0
0.0684931506849315,4,0.1107625541625351,15,0.6,2,8,0,4,0.0,0.0,0.2346938775510203,39,1,0,0.0,0,0.0
0.2602739726027397,4,0.0652042216215482,11,0.5333333333333333,6,8,4,4,0.0,0.0,0.2346938775510203,39,0,0,0.0,0,0.0
0.3561643835616439,0,0.110278996481982,15,0.6,0,0,1,4,0.0,0.0,0.3979591836734693,39,0,0,0.0,0,0.0
0.4109589041095891,2,0.1179853574387742,15,0.6,0,1,4,4,0.0,0.0,0.3775510204081632,26,0,0,0.0,0,0.0
0.2328767123287671,4,0.1262533787913774,11,0.5333333333333333,4,1,1,4,0.0,0.0,0.3979591836734693,39,0,0,0.0,0,0.0
0.2191780821917808,4,0.102360739462925,9,0.8,4,4,2,1,0.0,0.0,0.3979591836734693,30,0,0,0.0,0,0.0
0.0547945205479452,4,0.1927934964208582,11,0.5333333333333333,4,3,3,4,0.0,0.0,0.346938775510204,39,1,0,0.0,0,0.0
0.4794520547945206,0,0.1634166881732114,11,0.5333333333333333,0,0,1,4,0.0,0.0,0.4489795918367346,39,1,1,0.0,0,0.0
0.4246575342465754,4,0.1191439942407737,11,0.5333333333333333,2,3,0,4,0.0,0.0,0.4591836734693877,39,1,0,0.0,0,0.0
0.0821917808219178,4,0.1373636598253216,9,0.8,4,6,1,4,0.0,0.0,0.3979591836734693,39,1,0,0.0,0,0.0
0.1643835616438356,4,0.1217383626954266,11,0.5333333333333333,0,3,1,4,0.0,0.0,0.6020408163265306,39,1,0,0.0,0,0.0
0.3424657534246575,4,0.1468134092174787,9,0.8,5,8,2,2,0.0,0.0,0.4999999999999999,39,1,0,0.0,0,0.0
0.1095890410958904,4,0.1633141359123076,11,0.5333333333333333,4,8,4,4,0.0,0.0,0.3979591836734693,39,0,0,0.0,0,0.0
0.3698630136986301,5,0.044884611727632,12,0.8666666666666667,0,4,4,1,0.0,0.0,0.3979591836734693,39,0,0,0.0,0,0.0
0.1506849315068493,4,0.051706714116896,11,0.5333333333333333,4,4,1,1,0.0,0.0,0.3979591836734693,9,0,0,0.0,0,0.0
0.3835616438356165,6,0.1282208880618302,12,0.8666666666666667,2,12,0,4,0.0,0.0,0.3979591836734693,39,1,1,0.0,0,0.0
0.2602739726027397,4,0.1323481071976746,15,0.6,0,8,4,4,0.0,0.0,0.3979591836734693,26,0,0,0.0,0,0.0
0.3013698630136986,1,0.1515871830048492,7,0.7333333333333334,4,4,1,4,0.0,0.0,0.4183673469387755,39,1,0,0.0,0,0.0
0.3972602739726028,7,0.0613568139525407,12,0.8666666666666667,6,11,4,4,0.0,0.0,0.3979591836734693,39,1,0,0.0,0,0.0
0.0136986301369863,4,0.0091977832411947,1,0.4,4,6,3,4,0.0,0.0,0.1530612244897959,39,1,0,0.0,0,0.0
0.6712328767123289,2,0.0288918922590021,8,0.6666666666666666,6,10,1,4,0.0,0.0,0.1938775510204081,39,0,0,0.0,0,0.0
0.1506849315068493,7,0.1107292756142948,11,0.5333333333333333,2,11,0,4,0.0,0.0,0.3979591836734693,39,1,0,0.0,0,0.0
0.136986301369863,4,0.2823548987381318,9,0.8,4,3,1,4,0.0,0.0,0.4999999999999999,39,1,0,0.0,0,0.0
0.1506849315068493,7,0.0932743374852284,9,0.8,2,10,0,4,0.0,0.0,0.3979591836734693,39,1,1,0.0,0,0.0
0.136986301369863,4,0.1640353975088629,11,0.5333333333333333,3,12,4,4,0.0,0.0,0.2448979591836734,39,0,0,0.0,0,0.0
0.0547945205479452,4,0.2042019260808736,11,0.5333333333333333,4,3,3,2,0.0,0.0,0.3979591836734693,39,1,0,0.0,0,0.0
0.2328767123287671,4,0.3202156993249209,11,0.5333333333333333,4,6,1,2,0.0,0.0,0.3979591836734693,39,1,0,0.0,0,0.0
0.0136986301369863,4,0.116573396177721,11,0.5333333333333333,4,8,3,4,0.0,0.0,0.1122448979591836,39,1,0,0.0,0,0.0
0.2191780821917808,4,0.0169713804485133,9,0.8,2,10,0,4,0.0,0.0,0.6530612244897959,39,1,0,0.0,0,0.0
0.3698630136986301,2,0.1148171038154874,15,0.6,2,4,0,2,0.0,0.0,0.3775510204081632,39,1,1,0.0,0,0.0
0.3561643835616439,4,0.0694740631069939,15,0.6,0,1,1,4,0.0,0.0,0.3979591836734693,39,0,0,0.0,0,0.0
0.1780821917808219,4,0.4220650357914182,15,0.6,4,3,1,2,0.0,0.0,0.4489795918367346,39,1,0,0.0,0,0.0
0.3150684931506849,4,0.1861459366213445,5,0.2,2,7,0,4,0.0,0.0,0.3979591836734693,26,1,1,0.0,0,0.0
0.273972602739726,1,0.0113887341926895,15,0.6,2,1,0,4,0.0,0.0,0.4183673469387755,39,1,1,0.0,0,0.0
0.2328767123287671,4,0.1981397970687711,11,0.5333333333333333,2,1,0,2,0.0,0.0,0.3979591836734693,39,1,0,0.0,0,0.0
0.3287671232876712,6,0.0888632319582727,9,0.8,0,4,1,4,0.0,0.0,0.3979591836734693,39,0,0,0.0,0,0.0
0.4931506849315069,0,0.0834136998954102,9,0.8,0,0,1,4,0.0,0.0,0.4999999999999999,39,0,0,0.0,0,0.0
0.1917808219178082,4,0.0595230980290949,12,0.8666666666666667,2,10,5,4,0.0,0.0,0.4999999999999999,39,0,0,0.0,0,0.0
0.5616438356164384,7,0.0660694638757963,10,1.0,2,10,0,4,0.0,0.0,0.0,39,1,1,0.0,0,0.0
0.2876712328767123,4,0.0970762418331726,15,0.6,0,7,1,2,0.0,0.0,0.2755102040816326,39,0,0,0.0,0,0.0
0.0958904109589041,4,0.1000271661618288,15,0.6,2,7,0,4,0.0,0.0,0.3979591836734693,39,1,0,0.0,0,0.0
0.3287671232876712,2,0.3474721886418278,9,0.8,2,3,0,2,0.0,0.0,0.3979591836734693,39,1,0,0.0,0,0.0
0.4109589041095891,4,0.0737928036837315,15,0.6,2,13,0,4,0.0,0.0,0.4489795918367346,39,1,0,0.0,0,0.0
0.3287671232876712,1,0.080462775566754,9,0.8,2,13,0,4,0.0,0.0,0.2346938775510203,39,1,0,0.0,0,0.0
0.0821917808219178,4,0.1257127721709838,4,0.1333333333333333,2,14,2,4,0.0,0.0,0.3979591836734693,26,1,0,0.0,0,0.0
0.2602739726027397,4,0.0591468466877657,15,0.6,0,3,1,4,0.0,0.0,0.3979591836734693,39,1,0,0.0,0,0.0
0.0958904109589041,6,0.0140150228874913,11,0.5333333333333333,4,12,1,4,0.0,0.0,0.3979591836734693,39,1,0,0.0,0,0.0
0.0273972602739726,0,0.1075562679126879,11,0.5333333333333333,4,0,3,4,0.0,0.0,0.3979591836734693,22,1,0,0.0,0,0.0
0.4657534246575343,4,0.167776857146738,9,0.8,2,4,0,4,0.0,0.0,0.4999999999999999,39,1,1,0.0,0,0.0
0.273972602739726,7,0.02439928824656,11,0.5333333333333333,0,1,4,4,0.0,0.0,0.346938775510204,39,0,0,0.0,0,0.0
0.0136986301369863,4,0.086849540212711,1,0.4,4,12,3,4,0.0,0.0,0.3979591836734693,39,0,0,0.0,0,0.0
0.2465753424657534,4,0.0162895097866098,11,0.5333333333333333,0,3,1,4,0.0,0.0,0.6020408163265306,39,1,0,0.0,0,0.0
0.0,4,0.0360515342089892,1,0.4,4,12,3,4,0.0,0.0,0.1122448979591836,39,0,0,0.0,0,0.0
0.3698630136986301,2,0.1009616821287404,11,0.5333333333333333,2,14,0,2,0.0,0.0,0.3979591836734693,39,1,0,0.0,0,0.0
0.273972602739726,4,0.1331637712065851,11,0.5333333333333333,2,3,0,4,0.0,0.0,0.3979591836734693,39,1,1,0.0,0,0.0
0.2465753424657534,4,0.0961036932397006,15,0.6,4,12,1,0,0.0,0.0,0.3979591836734693,39,0,0,0.0,0,0.0
0.5890410958904111,4,0.0499381969818394,11,0.5333333333333333,2,3,0,1,0.0,0.0,0.3979591836734693,39,1,0,0.0,0,0.0
0.5068493150684932,5,0.0768340555004686,5,0.2,2,7,0,4,0.0,0.0,0.3979591836734693,39,1,1,0.0,0,0.0
0.452054794520548,4,0.2044498173075617,7,0.7333333333333334,0,12,1,4,0.0,0.0,0.3979591836734693,39,0,0,0.0,0,0.0
0.2876712328767123,4,0.115676233683324,9,0.8,2,12,0,4,0.0,0.0,0.4999999999999999,31,1,0,0.0,0,0.0
0.3835616438356165,4,0.0659791363877154,9,0.8,2,10,0,4,0.0,0.0,0.5510204081632653,39,1,0,0.0,0,0.0
0.1095890410958904,4,0.1648435908232705,0,0.3333333333333333,4,3,1,4,0.0,0.0,0.3979591836734693,39,1,0,0.0,0,0.0
0.1917808219178082,4,0.1260340120346097,15,0.6,2,6,0,4,0.0,0.0,0.3979591836734693,39,1,0,0.0,0,0.0
0.5068493150684932,4,0.111650208500292,11,0.5333333333333333,2,1,0,2,0.0,0.0,0.1938775510204081,39,1,0,0.0,0,0.0
0.4931506849315069,2,0.0869819752516265,13,0.0,4,7,1,4,0.0,0.0,0.346938775510204,39,0,0,0.0,0,0.0
0.0136986301369863,4,0.1569036008747504,11,0.5333333333333333,4,12,3,4,0.0,0.0,0.3979591836734693,39,0,0,0.0,0,0.0
0.6712328767123289,6,0.1055418970130805,11,0.5333333333333333,2,5,0,4,0.014090140901409,0.0,0.4999999999999999,39,1,0,0.014090140901409,0,0.0139917975704192
0.6575342465753425,4,0.1117283112155499,11,0.5333333333333333,0,1,1,4,0.0,0.0,0.3979591836734693,39,0,0,0.0,0,0.0
0.3287671232876712,4,0.0802237133426603,11,0.5333333333333333,0,12,4,2,0.0,0.0,0.3775510204081632,39,0,0,0.0,0,0.0
0.1095890410958904,4,0.1001392265793727,15,0.6,4,1,1,4,0.0,0.0,0.4183673469387755,39,1,0,0.0,0,0.0
0.2191780821917808,4,0.0670277502343081,15,0.6,0,3,2,3,0.0,0.0,0.3979591836734693,39,0,0,0.0,0,0.0
0.1506849315068493,4,0.0437572160117357,14,0.9333333333333332,4,10,1,4,0.0,0.0,0.5510204081632653,39,1,1,0.0,0,0.0
0.5753424657534247,7,0.1741452846334605,11,0.5333333333333333,2,8,0,4,0.0,0.0,0.3979591836734693,39,1,0,0.0,0,0.0
0.3150684931506849,7,0.1074693361948357,15,0.6,4,1,1,4,0.0,0.0,0.3775510204081632,39,0,0,0.0,0,0.0
0.3287671232876712,4,0.1139980440363483,9,0.8,2,4,0,4,0.0,0.0,0.4999999999999999,20,1,1,0.0,0,0.0
0.2876712328767123,2,0.0698109235136713,12,0.8666666666666667,2,4,0,4,0.0,0.0,0.7040816326530612,39,1,1,0.0,0,0.0
